YEAR,MONTH,DAY_OF_MONTH,WEEKDAY,HOUR,DEP_ARR,AIRLINE_IATA,FLIGHT_ID,TO_FROM,INT_DOM_SCHENGEN,GATE_STAND,PRECIPITATION,WIND_DIRECTION,VISIBILITY,AIR_TEMPERATURE,WIND_SPEED,TARGET
2016,1,1,4,6,DEPARTURE,AF,AF1275,CDG,S,39,0.0,0,7000,0,1.0,0
2016,1,1,4,7,ARRIVAL,SK,SK843,ARN,S,39,0.2,100,2900,0,1.5,0
2016,1,1,4,7,DEPARTURE,WF,WF124,FRO,D,2,0.2,100,2900,0,1.5,0
2016,1,1,4,8,ARRIVAL,AY,AY651,HEL,S,185,0.2,100,2900,0,1.5,0
2016,1,1,4,8,DEPARTURE,SK,SK864,ARN,S,39,0.2,100,2900,0,2.1,0
2016,1,1,4,9,DEPARTURE,DY,DY1740,BCN,S,42,0.1,90,2900,0,2.1,0
2016,1,1,4,9,DEPARTURE,SK,SK4697,LPA,S,40,0.1,90,2900,0,2.1,0
2016,1,1,4,9,DEPARTURE,DY,DY320,ALF,D,16,0.1,60,2900,0,1.5,0
2016,1,1,4,9,DEPARTURE,LH,LH859,FRA,S,46,0.1,60,2900,0,1.5,1
2016,1,1,4,9,DEPARTURE,DY,DY1632,VIE,S,43,0.1,60,2900,0,1.5,0
2016,1,1,4,9,DEPARTURE,DY,DY1502,PRG,S,38,0.1,60,2900,0,1.5,0
2016,1,1,4,9,DEPARTURE,DY,DY1040,KRK,S,47A,0.1,60,2900,0,1.5,0
2016,1,1,4,9,DEPARTURE,SK,SK4414,TOS,D,20,0.0,0,2900,0,0.5,1
2016,1,1,4,10,DEPARTURE,DY,DY1126,HAM,S,45,0.0,0,2900,0,0.5,0
2016,1,1,4,10,DEPARTURE,SK,SK1455,CPH,S,49,0.0,0,2900,0,0.5,0
2016,1,1,4,10,ARRIVAL,WF,WF125,FRO,D,12,0.0,90,2900,0,2.1,0
2016,1,1,4,10,ARRIVAL,BA,BA762,LHR,I,187,0.0,90,2900,0,2.1,0
2016,1,1,4,10,DEPARTURE,DY,DY1348,MAN,I,51,0.0,90,2900,0,2.1,0
2016,1,1,4,10,DEPARTURE,DY,DY1550,BUD,S,42,0.0,90,2900,0,2.1,0
2016,1,1,4,10,DEPARTURE,DY,DY1060,TLL,S,40,0.2,80,700,0,2.6,0
2016,1,1,4,10,DEPARTURE,SK,SK484,ARN,S,39,0.2,80,700,0,2.6,0
2016,1,1,4,11,DEPARTURE,SK,SK907,EWR,I,50,0.2,80,700,0,2.6,0
2016,1,1,4,11,DEPARTURE,DY,DY1020,WAW,S,47A,0.2,80,700,0,2.6,0
2016,1,1,4,11,ARRIVAL,DY,DY7002,JFK,I,48,0.2,80,700,0,2.6,0
2016,1,1,4,11,ARRIVAL,FI,FI318,KEF,S,46,0.2,80,700,0,2.6,1
2016,1,1,4,11,DEPARTURE,DY,DY1156,MUC,S,41,0.2,80,700,0,2.6,0
2016,1,1,4,11,DEPARTURE,DY,DY1072,RIX,S,38,0.2,110,700,0,1.5,0
2016,1,1,4,11,DEPARTURE,BA,BA763,LHR,I,58B,0.2,110,700,0,1.5,0
2016,1,1,4,11,DEPARTURE,DY,DY1052,GDN,S,37B,0.2,110,700,0,1.5,0
2016,1,1,4,11,ARRIVAL,EK,EK159,DXB,I,50,0.2,110,700,0,1.5,0
2016,1,1,4,11,DEPARTURE,SU,SU2717,SVO,I,58E,0.2,110,700,0,1.5,0
2016,1,1,4,11,DEPARTURE,SK,SK4416,TOS,D,26,0.2,110,700,0,1.5,0
2016,2,1,0,21,ARRIVAL,SK,SK836,CDG,S,40,0.0,210,19000,-1,5.7,0
2016,2,1,0,21,ARRIVAL,SK,SK4698,LPA,S,42,0.0,210,19000,-1,5.7,0
2016,2,1,0,21,ARRIVAL,SK,SK290,BGO,D,22,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,ARRIVAL,WF,WF163,SOG,D,7,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,DEPARTURE,SK,SK382,TRD,D,12,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,ARRIVAL,WF,WF196,FDE,D,3,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,DEPARTURE,SK,SK4051,SVG,D,19A,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,DEPARTURE,SK,SK295,BGO,D,19B,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,ARRIVAL,WF,WF337,GOT,S,76,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,DEPARTURE,SK,SK227,KRS,D,26,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,DEPARTURE,SK,SK1334,AES,D,18,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,ARRIVAL,DY,DY1109,SXF,S,44,0.0,210,19000,-1,5.7,0
2016,2,1,0,21,DEPARTURE,SK,SK2309,KSU,D,11,0.0,210,19000,-1,5.7,1
2016,2,1,0,21,ARRIVAL,SK,SK1472,CPH,S,47,0.0,190,19000,-1,8.2,0
2016,2,1,0,21,ARRIVAL,D8,D82808,LGW,I,51,0.0,190,19000,-1,8.2,1
2016,2,1,0,21,ARRIVAL,DY,DY369,EVE,D,15,0.0,190,19000,-1,8.2,1
2016,2,1,0,21,DEPARTURE,WF,WF132,FRO,D,2,0.0,190,19000,-1,8.2,1
2016,2,1,0,22,DEPARTURE,DY,DY638,BGO,D,20,0.0,190,19000,-1,8.2,1
2016,2,1,0,22,DEPARTURE,DY,DY776,TRD,D,16,0.0,190,19000,-1,8.2,1
2016,2,1,0,22,DEPARTURE,SK,SK324,HAU,D,14D,0.0,190,19000,-1,8.2,1
2016,2,1,0,22,DEPARTURE,WF,WF185,HOV,D,3,0.0,190,19000,-1,8.2,1
2016,2,1,0,22,ARRIVAL,WF,WF129,FRO,D,7,0.0,190,19000,-1,8.2,1
2016,2,1,0,22,DEPARTURE,WF,WF195,FDE,D,7,0.0,190,19000,-1,8.2,1
2016,2,1,0,22,ARRIVAL,KL,KL1151,AMS,S,39,0.0,200,19000,-1,7.2,1
2016,2,1,0,22,ARRIVAL,SK,SK385,TRD,D,20,0.0,200,19000,-1,7.2,1
2016,2,1,0,22,ARRIVAL,SK,SK4048,SVG,D,14,0.0,200,19000,-1,7.2,0
2016,2,1,0,22,ARRIVAL,DY,DY951,CPH,S,43,0.0,200,19000,-1,7.2,0
2016,2,1,0,22,ARRIVAL,SK,SK812,LHR,I,51,0.0,200,19000,-1,7.2,1
2016,2,1,0,22,DEPARTURE,SK,SK299,BGO,D,22,0.0,200,19000,-1,7.2,1
2016,2,1,0,22,DEPARTURE,SK,SK4053,SVG,D,13,0.0,200,19000,-1,7.2,1
2016,2,1,0,22,ARRIVAL,DY,DY1497,ORY,S,44,0.0,200,29000,0,6.2,0
2016,2,1,0,22,ARRIVAL,DY,DY999,BLL,S,49,0.0,200,29000,0,6.2,1
2016,2,1,0,22,ARRIVAL,SN,SN2287,BRU,S,42,0.0,200,29000,0,6.2,0
2016,2,1,0,22,ARRIVAL,BA,BA770,LHR,I,53,0.0,200,29000,0,6.2,0
2016,2,1,0,22,ARRIVAL,DY,DY1829,ACE,S,38,0.0,200,29000,0,6.2,0
2016,2,1,0,23,ARRIVAL,DY,DY1259,AMS,S,47,0.0,200,29000,0,6.2,1
2016,2,1,0,23,DEPARTURE,SU,SU2535,SVO,I,50,0.0,180,29000,0,5.7,0
2016,2,1,0,23,ARRIVAL,LH,LH864,FRA,S,40,0.0,180,29000,0,5.7,0
2016,2,1,0,23,ARRIVAL,SK,SK1474,CPH,S,46,0.0,200,29000,-1,5.1,1
2016,3,1,1,6,DEPARTURE,SK,SK848,ARN,S,E13,0.0,210,40000,-2,4.6,0
2016,3,1,1,6,DEPARTURE,SK,SK1461,CPH,S,E8,0.0,210,40000,-2,4.6,0
2016,3,1,1,6,DEPARTURE,DY,DY1790,ALC,S,E15,0.0,180,40000,-2,4.6,0
2016,3,1,1,6,DEPARTURE,LH,LH865,FRA,S,E14,0.0,180,40000,-2,4.6,1
2016,3,1,1,6,DEPARTURE,WF,WF162,SOG,D,A17,0.0,180,40000,-2,4.6,0
2016,3,1,1,6,DEPARTURE,KL,KL1140,AMS,S,E11,0.0,180,40000,-2,4.6,0
2016,3,1,1,6,DEPARTURE,WF,WF324,GOT,S,E7,0.0,180,40000,-2,4.6,0
2016,3,1,1,6,DEPARTURE,AF,AF1275,CDG,S,E6,0.0,180,40000,-2,4.6,0
2016,3,1,1,6,DEPARTURE,SN,SN2288,BRU,S,E3,0.0,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,DY,DY1262,AYT,I,F17,0.1,180,40000,-2,4.6,1
2016,3,1,1,7,DEPARTURE,DY,DY522,SVG,D,B7,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,DY,DY740,TRD,D,A12,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,SK,SK330,TRD,D,A4,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,SK,SK844,ARN,S,E9,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,SK,SK249,BGO,D,A6,0.1,180,40000,-2,4.6,1
2016,3,1,1,7,ARRIVAL,SK,SK236,BGO,D,14,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,ARRIVAL,SK,SK481,ARN,S,39,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,ARRIVAL,SK,SK452,CPH,S,44,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,ARRIVAL,WF,WF051,RRS,D,96,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,SK,SK4007,SVG,D,A10,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,ARRIVAL,SK,SK305,HAU,D,22,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,ARRIVAL,SK,SK335,TRD,D,11,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,ARRIVAL,SK,SK204,KRS,D,15,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,SK,SK1463,CPH,S,E12,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,DY,DY602,BGO,D,A14,0.1,180,40000,-2,4.6,0
2016,3,1,1,7,DEPARTURE,D8,D82801,LGW,I,F16,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,WF,WF172,HOV,D,7,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,TK,TK1430,IST,I,F19,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,WF,WF123,FRO,D,2,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DY,DY741,TRD,D,16,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,BA,BA761,LHR,I,F23,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,M3,M3990,OLA,D,183,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,SK,SK2302,KSU,D,20,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,WF,WF186,FDE,D,10,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DY,DY521,SVG,D,177,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DY,DY601,BGO,D,174,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,DY,DY932,CPH,S,E10,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,SK,SK339,TRD,D,26,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,SK,SK4009,SVG,D,A15,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,SK,SK1314,AES,D,A21,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,DY,DY804,ARN,S,E15,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,LH,LH2457,MUC,S,E13,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,DY,DY1102,SXF,S,E8,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DY,DY1187,HEL,S,181,0.1,180,40000,-2,4.1,1
2016,3,1,1,7,ARRIVAL,DY,DY271,KRS,D,18,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,DY,DY402,AES,D,A23,0.1,180,40000,-2,4.1,1
2016,3,1,1,7,ARRIVAL,SK,SK4515,MOL,D,173,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,SK,SK482,ARN,S,E9,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,SK,SK803,LHR,I,F18,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,WF,WF124,FRO,D,A25,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,SK,SK451,CPH,S,E14,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,SK,SK4004,SVG,D,38,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,SK,SK1313,AES,D,176,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,WF,WF187,FDE,D,A24,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DY,DY421,MOL,D,175,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DY,DY401,AES,D,172,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DX,DX041,SRP,D,3,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,DEPARTURE,M3,M3940,VDB,D,A17,0.1,180,40000,-2,4.1,0
2016,3,1,1,7,ARRIVAL,DY,DY181,HAU,D,11,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4406,TOS,D,B1,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK835,CDG,S,E11,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK251,BGO,D,A20,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,WF,WF173,HOV,D,A26,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK2301,KSU,D,A10,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK332,TRD,D,A8,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY742,TRD,D,A14,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK208,KRS,D,39,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY604,BGO,D,B5,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY524,SVG,D,B2,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY4103,ARN,S,43,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4516,MOL,D,A4,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK485,ARN,S,45,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK821,AMS,S,E12,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK309,HAU,D,46,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK2707,HEL,S,48,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK341,TRD,D,24,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,AY,AY651,HEL,S,44,0.1,180,40000,-2,4.1,1
2016,3,1,1,8,ARRIVAL,SK,SK1900,BLL,S,93,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY361,EVE,D,15,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK308,HAU,D,B6,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4743,BRU,S,E16,0.1,180,40000,-2,4.1,1
2016,3,1,1,8,ARRIVAL,WF,WF144,SOG,D,7,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY182,HAU,D,A21,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY372,TOS,D,B4,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY422,MOL,D,B7,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY523,SVG,D,20,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK244,BGO,D,22,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK4006,SVG,D,26,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4011,SVG,D,A19,0.1,180,40000,-2,4.1,1
2016,3,1,1,8,ARRIVAL,DY,DY745,TRD,D,174,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY605,BGO,D,178,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY3221,CPH,S,40,0.1,180,40000,-2,4.1,1
2016,3,1,1,8,ARRIVAL,DY,DY371,TOS,D,9,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,WF,WF326,GOT,S,E7,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DX,DX042,SRP,D,A27,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY270,KRS,D,A12,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY331,BDU,D,177,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY341,BOO,D,14,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY4104,ARN,S,E13,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,JP,JP7133,TLL,S,183,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4104,BOO,D,B3,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK4403,TOS,D,12,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK480,ARN,S,E15,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,EW,EW4192,HAM,S,96,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,EZ,BA8269,AAR,S,95,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK1901,BLL,S,E6,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK4105,BOO,D,10,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK454,CPH,S,42,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4675,ALC,S,E9,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK343,TRD,D,11,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK843,ARN,S,43,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4472,KKN,D,A8,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,AY,AY652,HEL,S,E14,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK4008,SVG,D,176,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,SK,SK246,BGO,D,175,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,WF,WF145,SOG,D,A25,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,SK,SK4755,FRA,S,E8,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,KL,KL1141,AMS,S,46,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY744,TRD,D,B5,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY747,TRD,D,18,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,ARRIVAL,DY,DY607,BGO,D,45,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY606,BGO,D,B1,0.1,180,40000,-2,4.1,0
2016,3,1,1,8,DEPARTURE,DY,DY360,EVE,D,A15,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,WF,WF325,GOT,S,80,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK4613,ABZ,I,F18,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK336,TRD,D,A6,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY526,SVG,D,A10,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,EZ,BA8265,BLL,S,182,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY330,BDU,D,B2,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY3222,CPH,S,E10,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY1740,BCN,S,E19,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,BT,BT151,RIX,S,93,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY340,BOO,D,A20,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,DY,DY525,SVG,D,42,0.1,180,40000,-2,4.1,1
2016,3,1,1,9,DEPARTURE,EZ,BA8270,AAR,S,E4,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK4015,SVG,D,A4,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK255,BGO,D,A24,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY1976,BEG,I,F28,0.1,180,40000,-2,4.1,1
2016,3,1,1,9,ARRIVAL,EZ,BA8273,AAL,S,95,0.1,180,40000,-2,4.1,1
2016,3,1,1,9,DEPARTURE,JP,JP7134,TLL,S,E7,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK455,CPH,S,E12,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY310,KKN,D,A14,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,EW,EW4193,HAM,S,E5,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,6F,6F789,MMX,S,89,0.1,180,40000,-2,4.1,1
2016,3,1,1,9,DEPARTURE,DY,DY320,ALF,D,A12,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK211,KRS,D,A21,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,SK,SK345,TRD,D,39,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,SK,SK4010,SVG,D,22,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK864,ARN,S,E9,0.1,180,40000,-2,4.1,1
2016,3,1,1,9,ARRIVAL,SK,SK1462,CPH,S,48,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,M3,M3941,VDB,D,184,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,SK,SK248,BGO,D,26,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,DY,DY609,BGO,D,53,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,DY,DY749,TRD,D,44,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,BT,BT152,RIX,S,E6,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY1502,PRG,S,E15,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,EZ,BA8266,BLL,S,E3,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,KL,KL1142,AMS,S,E16,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,LH,LH859,FRA,S,E11,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,QR,QR180,DOH,I,F21,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,ARRIVAL,SK,SK847,ARN,S,47,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,SK,SK2418,TLL,S,E13,0.1,180,40000,-2,4.1,0
2016,3,1,1,9,DEPARTURE,DY,DY1040,KRK,S,E12,0.1,180,40000,-2,4.1,1
2016,3,1,1,9,DEPARTURE,EZ,BA8274,AAL,S,E4,0.1,180,40000,-2,4.1,0
2016,3,1,1,13,ARRIVAL,SK,SK804,LHR,I,49,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,DEPARTURE,TG,TG955,BKK,I,F20,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,DEPARTURE,SK,SK1469,CPH,S,E11,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,ARRIVAL,SK,SK359,TRD,D,13,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,ARRIVAL,SK,SK830,CDG,S,43,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,DEPARTURE,EK,EK160,DXB,I,F16,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,ARRIVAL,SK,SK4473,KKN,D,22,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,ARRIVAL,BA,BA764,LHR,I,50,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,ARRIVAL,SK,SK4830,HAM,S,47,0.0,170,50000,-1,6.7,0
2016,3,1,1,13,DEPARTURE,DY,DY940,CPH,S,E4,0.1,170,50000,-1,5.1,0
2016,3,1,1,13,ARRIVAL,SK,SK4022,SVG,D,177,0.1,170,50000,-1,5.1,0
2016,3,1,1,13,ARRIVAL,DY,DY321,ALF,D,15,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,WF,WF176,HOV,D,3,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,TP,TP762,LIS,S,42,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,DEPARTURE,SK,SK312,HAU,D,B1,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,DY,DY1503,PRG,S,16,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,SK,SK4756,FRA,S,48,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,DEPARTURE,FI,FI319,KEF,S,E7,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,DEPARTURE,SK,SK350,TRD,D,B3,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,DEPARTURE,DY,DY1802,AGP,S,E9,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,DY,DY311,KKN,D,26,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,SK,SK4111,BOO,D,173,0.1,170,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,DY,DY1041,KRK,S,40,0.1,170,50000,-1,5.1,1
2016,3,1,1,14,DEPARTURE,SK,SK2706,HEL,S,E19,0.1,160,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,DY,DY623,BGO,D,14,0.1,160,50000,-1,5.1,0
2016,3,1,1,14,ARRIVAL,DY,DY813,ARN,S,11,0.1,160,50000,-1,5.1,0
2016,3,1,1,14,DEPARTURE,SK,SK215,KRS,D,A22,0.1,160,50000,-1,5.1,0
2016,3,1,1,14,DEPARTURE,DY,DY534,SVG,D,A10,0.1,160,50000,-1,5.1,0
