REFERENCETIME,AIR_TEMPERATURE,PRECIPITATION,VISIBILITY,WIND_DIRECTION,WIND_SPEED
2017-03-02T19:30:00,-4,0.03,37902,90,2.6
2017-03-02T20:00:00,-5,0.0,32830,110,3.1
2017-03-02T20:30:00,-5,0.0,32830,80,2.6
2017-03-02T21:00:00,-5,0.05,42116,110,3.1
2017-03-02T21:30:00,-7,0.05,42116,110,2.1
2017-03-02T22:00:00,-7,0.0,48895,110,2.6
2017-03-02T22:30:00,-7,0.0,48895,90,2.1
2017-03-02T23:00:00,-7,0.05,50000,110,3.6
2017-03-02T23:30:00,-7,0.05,50000,120,3.6
2017-03-03T00:00:00,-6,0.0,50000,120,4.1
2017-03-03T00:30:00,-6,0.0,50000,100,3.1
2017-03-03T01:00:00,-5,0.0,50000,120,3.6
2017-03-03T01:30:00,-5,0.0,50000,100,3.1
2017-03-03T02:00:00,-5,0.0,50000,120,3.1
2017-03-03T02:30:00,-5,0.0,50000,120,4.6
2017-03-03T03:00:00,-5,0.0,50000,110,4.1
2017-03-03T03:30:00,-5,0.0,50000,120,4.1
2017-03-03T04:00:00,-5,0.02,50000,120,4.1
2017-03-03T04:30:00,-4,0.02,50000,110,4.1
2017-03-03T05:00:00,-4,0.0,50000,110,3.6
2017-03-03T05:30:00,-4,0.0,50000,120,4.1
2017-03-03T06:00:00,-4,0.0,33893,120,3.1
2017-03-03T06:30:00,-4,0.0,33893,110,4.6
2017-03-03T07:00:00,-4,0.03,47561,100,3.6
2017-03-03T07:30:00,-4,0.03,47561,120,4.1
2017-03-03T08:00:00,-4,0.0,50000,120,4.1
2017-03-03T08:30:00,-4,0.0,50000,120,3.6
2017-03-03T09:00:00,-3,0.01,50000,110,3.1
2017-03-03T09:30:00,-3,0.01,50000,130,4.1
2017-03-03T10:00:00,-2,0.0,46663,120,4.1
2017-03-03T10:30:00,-2,0.0,46663,120,2.6
2017-03-03T11:00:00,-1,0.0,50000,130,3.1
2017-03-03T11:30:00,-1,0.0,50000,130,3.6
2017-03-03T12:00:00,0,0.0,43911,120,3.1
2017-03-03T12:30:00,0,0.0,43911,110,2.6
2017-03-03T13:00:00,1,0.0,47379,90,2.6
2017-03-03T13:30:00,1,0.0,47379,80,3.6
2017-03-03T14:00:00,1,0.02,42270,90,4.6
2017-03-03T14:30:00,1,0.02,42270,80,4.1
2017-03-03T15:00:00,1,0.04,50000,80,4.6
2017-03-03T15:30:00,1,0.04,50000,80,4.6
2017-03-03T16:00:00,1,0.0,50000,80,5.7
2017-03-03T16:30:00,1,0.0,50000,80,5.1
2017-03-03T17:00:00,0,0.06,50000,110,3.1
2017-03-03T17:30:00,0,0.06,50000,100,3.6
2017-03-03T18:00:00,-1,0.16,12126,90,3.6
2017-03-03T18:30:00,-2,0.16,12126,80,3.1
2017-03-03T19:00:00,-2,0.0,45829,70,2.6
2017-03-03T19:30:00,-2,0.0,45829,80,3.1
2017-03-03T20:00:00,-2,0.02,50000,100,2.1
2017-03-03T20:30:00,-2,0.02,50000,90,2.6
2017-03-03T21:00:00,-2,0.0,50000,110,2.1
2017-03-03T21:30:00,-2,0.0,50000,110,2.6
2017-03-03T22:00:00,-2,0.0,50000,110,2.1
2017-03-03T22:30:00,-2,0.0,50000,110,2.1
2017-03-03T23:00:00,-2,0.0,50000,120,3.1
2017-03-03T23:30:00,-2,0.0,50000,90,3.6
2017-03-04T00:00:00,-1,0.03,50000,80,3.6
2017-03-04T00:30:00,-1,0.03,50000,80,4.1
2017-03-04T01:00:00,-1,0.01,50000,80,4.1
2017-03-04T01:30:00,-1,0.01,50000,70,3.6
2017-03-04T02:00:00,-1,0.0,50000,80,2.6
2017-03-04T02:30:00,-2,0.0,50000,80,3.6
2017-03-04T03:00:00,-2,0.0,50000,80,3.1
2017-03-04T03:30:00,-2,0.0,50000,60,3.6
2017-03-04T04:00:00,-2,0.0,50000,70,4.1
2017-03-04T04:30:00,-2,0.0,50000,90,4.6
2017-03-04T05:00:00,-2,0.06,50000,90,4.1
2017-03-04T05:30:00,-2,0.06,50000,80,4.6
2017-03-04T06:00:00,-2,0.02,50000,80,5.1
2017-03-04T06:30:00,-2,0.02,50000,90,5.1
2017-03-04T07:00:00,-2,0.01,50000,90,5.7
2017-03-04T07:30:00,-2,0.01,50000,80,5.7
2017-03-04T08:00:00,-2,0.0,50000,90,5.7
2017-03-04T08:30:00,-1,0.0,50000,80,6.7
2017-03-04T09:00:00,-1,0.0,50000,80,7.2
2017-03-04T09:30:00,-1,0.0,50000,80,6.2
2017-03-04T10:00:00,-1,0.0,50000,80,7.2
2017-03-04T10:30:00,-1,0.0,50000,90,7.2
2017-03-04T11:00:00,0,0.0,43987,90,7.2
2017-03-04T11:30:00,0,0.0,43987,80,7.7
2017-03-04T12:00:00,0,0.0,46550,90,8.2
2017-03-04T12:30:00,0,0.0,46550,90,7.2
2017-03-04T13:00:00,0,0.01,42153,90,7.2
2017-03-04T13:30:00,1,0.01,42153,80,7.2
2017-03-04T14:00:00,1,0.0,50000,90,7.2
2017-03-04T14:30:00,1,0.0,50000,90,4.6
2017-03-04T15:00:00,0,0.0,48108,80,5.7
2017-03-04T15:30:00,0,0.0,48108,80,5.7
2017-03-04T16:00:00,0,0.06,50000,80,7.2
2017-03-04T16:30:00,-1,0.06,50000,80,7.7
2017-03-04T17:00:00,-1,0.02,50000,80,8.2
2017-03-04T17:30:00,-1,0.02,50000,80,8.2
2017-03-04T18:00:00,-2,0.0,50000,80,8.2
2017-03-04T18:30:00,-2,0.0,50000,90,7.7
2017-03-04T19:00:00,-2,0.06,50000,80,8.2
2017-03-04T19:30:00,-2,0.06,50000,70,6.7
2017-03-04T20:00:00,-2,0.12,50000,70,7.2
2017-03-04T20:30:00,-2,0.12,50000,70,6.7
2017-03-04T21:00:00,-2,0.0,50000,60,6.2
2017-03-04T21:30:00,-2,0.0,50000,80,7.7
2017-03-04T22:00:00,-2,0.0,50000,70,8.7
2017-03-04T22:30:00,-2,0.0,50000,80,7.7
2017-03-04T23:00:00,-2,0.0,50000,100,8.2
2017-03-04T23:30:00,-2,0.0,50000,90,8.7
2017-03-05T00:00:00,-2,0.02,50000,90,8.2
2017-03-05T00:30:00,-2,0.02,50000,90,8.7
2017-03-05T01:00:00,-2,0.03,50000,80,9.3
2017-03-05T03:00:00,-2,0.02,50000,90,8.2
2017-03-05T04:00:00,-2,0.0,50000,100,8.2
2017-03-05T05:00:00,-2,0.04,50000,100,8.2
2017-03-05T05:30:00,-2,0.04,50000,100,8.2
2017-03-05T06:00:00,-2,0.0,50000,90,7.2
2017-03-05T06:30:00,-2,0.0,50000,100,7.2
2017-03-05T07:00:00,-2,0.0,50000,110,7.2
2017-03-05T07:30:00,-2,0.0,50000,100,9.3
2017-03-05T08:00:00,-3,0.07,45675,90,7.7
2017-03-05T08:30:00,-3,0.07,45675,100,8.2
2017-03-05T09:00:00,-2,0.03,43217,110,8.2
2017-03-05T09:30:00,-2,0.03,43217,110,8.2
2017-03-05T10:00:00,-2,0.04,50000,110,8.7
2017-03-05T10:30:00,-1,0.04,50000,110,8.7
2017-03-05T11:00:00,-1,0.04,45034,120,8.2
2017-03-05T11:30:00,-1,0.04,45034,110,7.7
2017-03-05T12:00:00,-1,0.0,33345,130,8.2
2017-03-05T12:30:00,0,0.0,33345,130,6.2
2017-03-05T13:00:00,0,0.0,49795,130,6.7
2017-03-05T13:30:00,0,0.0,49795,100,4.6
2017-03-05T14:00:00,0,0.0,47353,130,7.2
2017-03-05T14:30:00,0,0.0,47353,120,5.7
2017-03-05T15:00:00,0,0.02,45728,110,7.2
2017-03-05T15:30:00,0,0.02,45728,110,7.7
2017-03-05T16:00:00,0,0.0,50000,100,8.2
2017-03-05T16:30:00,-1,0.0,50000,100,8.2
2017-03-05T17:00:00,-1,0.09,50000,100,7.2
2017-03-05T17:30:00,-2,0.09,50000,100,6.2
2017-03-05T18:00:00,-2,0.03,50000,90,5.7
2017-03-05T18:30:00,-2,0.03,50000,110,7.2
2017-03-05T19:00:00,-2,0.03,50000,110,8.7
2017-03-05T19:30:00,-3,0.03,50000,100,8.7
2017-03-05T20:00:00,-3,0.05,50000,110,8.2
2017-03-05T20:30:00,-3,0.05,50000,110,7.7
2017-03-05T21:00:00,-3,0.02,50000,110,7.2
2017-03-05T21:30:00,-3,0.02,50000,110,8.7
2017-03-05T22:00:00,-3,0.0,50000,120,9.3
2017-03-05T22:30:00,-3,0.0,50000,110,7.7
2017-03-05T23:00:00,-3,0.02,50000,120,7.7
2017-03-05T23:30:00,-3,0.02,50000,130,7.2
2017-03-06T00:00:00,-3,0.0,50000,130,7.2
2017-03-06T02:30:00,-4,0.04,50000,120,7.2
2017-03-06T03:00:00,-4,0.0,50000,100,4.6
2017-03-06T04:00:00,-4,0.0,50000,110,8.7
2017-03-06T04:30:00,-5,0.0,50000,110,7.2
2017-03-06T05:00:00,-5,0.05,50000,120,7.2
2017-03-06T05:30:00,-5,0.05,50000,110,7.2
2017-03-06T06:00:00,-5,0.0,50000,120,6.2
2017-03-06T06:30:00,-5,0.0,50000,120,6.7
2017-03-06T07:00:00,-4,0.01,50000,130,5.7
2017-03-06T07:30:00,-5,0.01,50000,130,6.7
2017-03-06T08:00:00,-4,0.03,41147,130,9.3
2017-03-06T08:30:00,-4,0.03,41147,140,5.1
2017-03-06T09:00:00,-3,0.04,43850,120,6.7
2017-03-06T09:30:00,-3,0.04,43850,120,6.7
2017-03-06T10:00:00,-3,0.0,42955,130,6.2
2017-03-06T10:30:00,-2,0.0,42955,130,6.7
2017-03-06T11:00:00,-2,0.04,37952,110,5.1
2017-03-06T11:30:00,-2,0.04,37952,120,5.7
2017-03-06T12:00:00,-1,0.0,34504,140,5.7
2017-03-06T12:30:00,-1,0.0,34504,140,7.2
2017-03-06T13:00:00,-1,0.0,40643,140,7.2
2017-03-06T13:30:00,-1,0.0,40643,130,6.2
2017-03-06T14:00:00,-1,0.0,43521,140,6.7
2017-03-06T14:30:00,-1,0.0,43521,130,7.7
2017-03-06T15:00:00,-1,0.0,44941,140,7.7
2017-03-06T15:30:00,-1,0.0,44941,150,6.7
2017-03-06T16:00:00,-1,0.05,50000,130,9.8
2017-03-06T16:30:00,-1,0.05,50000,120,8.2
2017-03-06T17:00:00,-2,0.09,50000,120,7.2
2017-03-06T17:30:00,-2,0.09,50000,120,6.7
2017-03-06T18:00:00,-2,0.0,50000,110,6.2
2017-03-06T18:30:00,-3,0.0,50000,100,5.1
2017-03-06T19:00:00,-3,0.03,50000,110,6.2
2017-03-06T19:30:00,-3,0.03,50000,100,5.1
2017-03-06T20:00:00,-3,0.02,50000,100,5.1
2017-03-06T20:30:00,-3,0.02,50000,90,4.1
2017-03-06T21:00:00,-4,0.05,50000,80,4.6
2017-03-06T21:30:00,-4,0.05,50000,90,6.2
2017-03-06T22:00:00,-4,0.0,50000,110,7.2
2017-03-06T22:30:00,-4,0.0,50000,100,5.7
2017-03-06T23:00:00,-4,0.0,50000,110,4.6
2017-03-07T00:00:00,-4,0.0,50000,140,3.6
2017-03-07T01:00:00,-5,0.04,50000,130,5.1
2017-03-07T02:00:00,-5,0.0,50000,130,5.1
2017-03-07T04:00:00,-6,0.05,50000,110,5.1
2017-03-07T04:30:00,-7,0.05,50000,120,4.6
2017-03-07T05:00:00,-7,0.0,50000,130,6.7
2017-03-07T05:30:00,-7,0.0,50000,120,6.2
2017-03-07T06:00:00,-7,0.0,50000,120,7.7
2017-03-07T06:30:00,-7,0.0,50000,110,5.7
2017-03-07T07:00:00,-7,0.0,50000,120,5.7
2017-03-07T07:30:00,-6,0.0,50000,120,4.6
2017-03-07T08:00:00,-6,0.0,46745,110,7.2
2017-03-07T08:30:00,-6,0.0,46745,100,6.7
2017-03-07T09:00:00,-5,0.04,45923,100,5.1
2017-03-07T09:30:00,-5,0.04,45923,100,5.1
2017-03-07T10:00:00,-4,0.1,43083,90,4.6
2017-03-07T10:30:00,-3,0.1,43083,120,4.1
2017-03-07T11:00:00,-3,0.0,33443,110,4.6
2017-03-07T11:30:00,-2,0.0,33443,110,6.2
2017-03-07T12:00:00,-2,0.0,38957,120,6.2
2017-03-07T12:30:00,-2,0.0,38957,130,4.1
2017-03-07T13:00:00,-1,0.0,37842,130,6.2
2017-03-07T13:30:00,-1,0.0,37842,130,4.6
2017-03-07T14:00:00,-1,0.0,46881,130,4.1
2017-03-07T14:30:00,-1,0.0,46881,120,5.1
2017-03-07T15:00:00,0,0.0,46138,120,5.7
2017-03-07T15:30:00,-1,0.0,46138,130,4.6
2017-03-07T16:00:00,-1,0.01,50000,130,6.2
2017-03-07T16:30:00,-1,0.01,50000,120,4.6
2017-03-07T17:00:00,-1,0.17,50000,110,4.6
2017-03-07T17:30:00,-3,0.17,50000,110,4.1
2017-03-07T18:00:00,-3,0.0,50000,130,5.7
2017-03-07T18:30:00,-5,0.0,50000,100,4.1
2017-03-07T19:00:00,-5,0.0,50000,100,3.6
2017-03-07T19:30:00,-5,0.0,50000,70,2.1
2017-03-07T20:00:00,-6,0.04,50000,80,1.5
2017-03-07T20:30:00,-7,0.04,50000,110,2.1
2017-03-07T21:00:00,-8,0.07,45104,110,3.1
2017-03-07T21:30:00,-9,0.07,45104,140,2.6
2017-03-07T22:00:00,-9,0.0,50000,130,3.6
2017-03-07T22:30:00,-9,0.0,50000,130,3.6
2017-03-07T23:00:00,-9,0.0,49720,130,3.6
2017-03-07T23:30:00,-8,0.0,49720,140,2.6
2017-03-08T00:00:00,-8,0.0,50000,120,3.6
2017-03-08T00:30:00,-8,0.0,50000,130,3.1
2017-03-08T01:00:00,-7,0.0,50000,130,2.6
2017-03-08T02:00:00,-7,0.01,50000,120,2.6
2017-03-08T03:00:00,-7,0.01,50000,130,3.1
2017-03-08T04:00:00,-7,0.06,50000,130,4.1
2017-03-08T04:30:00,-6,0.06,50000,120,3.1
2017-03-08T05:00:00,-6,0.0,50000,130,3.6
2017-03-08T05:30:00,-6,0.0,50000,140,2.6
2017-03-08T06:00:00,-6,0.11,50000,110,4.1
2017-03-08T06:30:00,-5,0.11,50000,100,4.6
2017-03-08T07:00:00,-6,0.0,50000,100,3.1
2017-03-08T07:30:00,-7,0.0,50000,0,1.0
2017-03-08T08:00:00,-7,0.0,46939,140,2.1
2017-03-08T08:30:00,-6,0.0,46939,110,3.1
2017-03-08T09:00:00,-5,0.0,50000,120,2.6
2017-03-08T09:30:00,-4,0.0,50000,110,2.6
2017-03-08T10:00:00,-4,0.13,41334,130,2.1
2017-03-08T10:30:00,-3,0.13,41334,110,2.6
2017-03-08T11:00:00,-3,0.0,35376,80,3.1
2017-03-08T11:30:00,-2,0.0,35376,90,2.6
2017-03-08T12:00:00,-1,0.01,39336,80,2.6
2017-03-08T12:30:00,0,0.01,39336,130,3.6
2017-03-08T13:00:00,1,0.0,50000,130,3.1
2017-03-08T13:30:00,1,0.0,50000,130,3.1
2017-03-08T14:00:00,1,0.0,42250,140,3.1
2017-03-08T14:30:00,1,0.0,42250,140,3.1
2017-03-08T15:00:00,1,0.0,48327,150,3.6
2017-03-08T15:30:00,1,0.0,48327,150,3.6
2017-03-08T16:00:00,1,0.04,49546,160,2.6
2017-03-08T16:30:00,0,0.04,49546,160,3.1
2017-03-08T17:00:00,-1,0.08,50000,140,3.1
2017-03-08T17:30:00,-1,0.08,50000,120,2.6
2017-03-08T18:00:00,-1,0.0,50000,120,2.6
2017-03-08T18:30:00,-2,0.0,50000,90,2.6
2017-03-08T19:00:00,-3,0.07,49380,80,2.1
2017-03-08T19:30:00,-3,0.07,49380,90,2.1
2017-03-08T20:00:00,-5,0.1,50000,100,2.6
2017-03-08T20:30:00,-4,0.1,50000,100,3.1
2017-03-08T21:00:00,-5,0.0,50000,110,3.1
2017-03-08T21:30:00,-5,0.0,50000,100,3.6
2017-03-08T22:00:00,-6,0.03,50000,110,2.6
2017-03-08T22:30:00,-5,0.03,50000,110,2.6
2017-03-08T23:00:00,-6,0.0,50000,110,2.6
2017-03-08T23:30:00,-7,0.0,50000,110,1.5
2017-03-09T00:00:00,-6,0.0,50000,100,2.6
2017-03-09T00:30:00,-6,0.0,50000,110,2.6
2017-03-09T01:00:00,-6,0.0,50000,110,2.6
2017-03-09T01:30:00,-6,0.0,50000,110,3.1
2017-03-09T02:00:00,-6,0.0,50000,100,3.1
2017-03-09T02:30:00,-6,0.0,50000,100,3.6
2017-03-09T03:00:00,-5,0.0,50000,100,3.6
2017-03-09T03:30:00,-5,0.0,50000,120,2.6
2017-03-09T04:00:00,-5,0.0,50000,120,3.1
2017-03-09T04:30:00,-5,0.0,50000,120,3.1
2017-03-09T05:00:00,-5,0.01,50000,120,3.6
2017-03-09T05:30:00,-6,0.01,50000,110,4.1
2017-03-09T06:00:00,-5,0.07,50000,120,4.1
2017-03-09T06:30:00,-6,0.07,50000,120,4.1
2017-03-09T07:00:00,-6,0.0,50000,120,3.6
2017-03-09T07:30:00,-6,0.0,50000,120,3.1
2017-03-09T08:00:00,-6,0.13,48612,120,3.6
2017-03-09T08:30:00,-5,0.13,48612,120,3.6
2017-03-09T09:00:00,-4,0.0,46306,120,3.6
2017-03-09T09:30:00,-4,0.0,46306,110,3.1
2017-03-09T10:00:00,-2,0.01,45135,100,2.6
2017-03-09T10:30:00,-1,0.01,45135,100,2.6
2017-03-09T11:00:00,0,0.0,41712,110,2.1
2017-03-09T11:30:00,1,0.0,41712,110,1.5
2017-03-09T12:00:00,3,0.08,43470,100,1.0
2017-03-09T12:30:00,4,0.08,43470,70,1.5
2017-03-09T13:00:00,4,0.0,43893,90,2.1
2017-03-09T13:30:00,5,0.0,43893,90,2.6
2017-03-09T14:00:00,5,0.0,47048,80,1.5
2017-03-09T14:30:00,5,0.0,47048,0,1.5
2017-03-09T15:00:00,4,0.0,38419,350,2.6
2017-03-09T15:30:00,3,0.0,38419,350,2.6
2017-03-09T16:00:00,3,0.03,42221,320,2.1
2017-03-09T16:30:00,3,0.03,42221,280,3.1
2017-03-09T17:00:00,2,0.01,42084,0,1.5
2017-03-09T17:30:00,1,0.01,42084,240,3.6
2017-03-09T18:00:00,0,0.12,50000,100,1.5
2017-03-09T18:30:00,0,0.12,50000,0,1.5
2017-03-09T19:00:00,-2,0.0,42258,10,2.6
2017-03-09T19:30:00,-2,0.0,42258,0,1.5
2017-03-09T20:00:00,-2,0.0,33993,0,1.5
2017-03-09T20:30:00,-3,0.0,33993,80,2.1
2017-03-09T21:00:00,-2,0.04,50000,100,2.1
2017-03-09T21:30:00,-2,0.04,50000,80,2.1
2017-03-09T22:00:00,-2,0.0,45791,90,2.1
2017-03-09T22:30:00,-2,0.0,45791,0,1.0
2017-03-09T23:00:00,-2,0.0,50000,300,7.7
2017-03-09T23:30:00,1,0.0,50000,310,6.7
2017-03-10T00:00:00,1,0.0,50000,300,5.7
2017-03-10T00:30:00,1,0.0,50000,320,5.7
2017-03-10T01:00:00,1,0.1,50000,320,5.1
2017-03-10T03:00:00,-3,0.02,50000,120,2.1
2017-03-10T04:00:00,-3,0.0,50000,90,3.1
2017-03-10T04:30:00,-3,0.0,50000,90,2.6
2017-03-10T05:00:00,-3,0.04,15032,80,2.6
2017-03-10T05:30:00,-3,0.04,15032,90,3.1
2017-03-10T06:00:00,-3,0.12,10303,90,2.6
2017-03-10T06:30:00,-3,0.12,10303,90,3.1
2017-03-10T07:00:00,-3,0.03,11265,100,3.6
2017-03-10T07:30:00,-3,0.03,11265,110,3.6
2017-03-10T08:00:00,-2,0.0,37503,80,3.1
2017-03-10T08:30:00,-2,0.0,37503,110,3.6
2017-03-10T09:00:00,-2,0.0,36191,90,3.1
2017-03-10T09:30:00,-1,0.0,36191,100,2.6
2017-03-10T10:00:00,-1,0.13,39962,100,2.1
2017-03-10T10:30:00,0,0.13,39962,90,2.1
2017-03-10T11:00:00,1,0.0,31936,0,1.5
2017-03-10T11:30:00,2,0.0,31936,0,0.5
2017-03-10T12:00:00,4,0.0,35194,0,1.5
2017-03-10T12:30:00,4,0.0,35194,0,1.0
2017-03-10T13:00:00,4,0.0,50000,260,1.5
2017-03-10T13:30:00,4,0.0,50000,220,1.5
2017-03-10T14:00:00,5,0.0,44306,260,2.1
2017-03-10T14:30:00,4,0.0,44306,240,2.6
2017-03-10T15:00:00,5,0.0,50000,260,3.6
2017-03-10T15:30:00,4,0.0,50000,280,4.1
2017-03-10T16:00:00,5,0.0,50000,280,3.1
2017-03-10T16:30:00,5,0.0,50000,280,3.1
2017-03-10T17:00:00,4,0.09,50000,270,3.6
2017-03-10T17:30:00,4,0.09,50000,300,1.5
2017-03-10T18:00:00,4,0.0,50000,290,3.1
2017-03-10T18:30:00,3,0.0,50000,320,3.1
2017-03-10T19:00:00,3,0.02,50000,340,2.1
2017-03-10T19:30:00,3,0.02,50000,250,1.5
2017-03-10T20:00:00,2,0.0,50000,180,1.5
2017-03-10T20:30:00,1,0.0,50000,120,2.1
2017-03-10T21:00:00,0,0.11,50000,110,1.5
2017-03-10T21:30:00,0,0.11,50000,0,1.5
2017-03-10T22:00:00,-1,0.0,40781,0,1.0
2017-03-10T22:30:00,-1,0.0,40781,0,1.5
2017-03-10T23:00:00,-1,0.0,29971,100,2.1
2017-03-10T23:30:00,-1,0.0,29971,90,2.1
2017-03-11T00:00:00,-1,0.0,36150,90,1.5
2017-03-11T00:30:00,-1,0.0,36150,90,3.1
2017-03-11T01:00:00,0,0.0,49857,100,3.6
2017-03-11T02:30:00,0,0.0,50000,110,3.1
2017-03-11T03:30:00,0,0.0,50000,110,3.1
2017-03-11T04:00:00,0,0.02,50000,140,2.6
2017-03-11T04:30:00,-1,0.02,50000,110,2.1
2017-03-11T05:00:00,-2,0.0,34817,110,2.6
2017-03-11T05:30:00,-2,0.0,34817,100,2.1
2017-03-11T06:00:00,-3,0.04,50000,120,2.6
2017-03-11T06:30:00,-3,0.04,50000,120,2.6
2017-03-11T07:00:00,-2,0.09,20654,110,2.1
2017-03-11T07:30:00,-2,0.09,20654,100,2.1
2017-03-11T08:00:00,-2,0.0,43502,0,1.5
2017-03-11T08:30:00,-2,0.0,43502,110,2.6
2017-03-11T09:00:00,-1,0.0,38923,90,1.5
2017-03-11T09:30:00,1,0.0,38923,90,2.6
2017-03-11T10:00:00,2,0.12,43615,90,2.6
2017-03-11T10:30:00,3,0.12,43615,100,2.1
2017-03-11T11:00:00,3,0.0,45382,0,0.0
2017-03-11T11:30:00,3,0.0,45382,90,4.1
2017-03-11T12:00:00,4,0.07,42432,110,3.1
2017-03-11T12:30:00,5,0.07,42432,150,4.1
2017-03-11T13:00:00,6,0.0,41671,150,3.1
2017-03-11T13:30:00,6,0.0,41671,140,3.1
2017-03-11T14:00:00,6,0.0,42860,160,1.5
2017-03-11T14:30:00,6,0.0,42860,160,2.6
2017-03-11T15:00:00,6,0.11,50000,150,2.6
2017-03-11T15:30:00,6,0.11,50000,140,2.6
2017-03-11T16:00:00,6,0.0,50000,140,3.1
2017-03-11T16:30:00,6,0.0,50000,120,2.6
2017-03-11T17:00:00,5,0.08,33202,120,2.1
2017-03-11T17:30:00,4,0.08,33202,120,2.6
2017-03-11T18:00:00,2,0.0,48137,90,2.6
2017-03-11T18:30:00,1,0.0,48137,50,1.5
2017-03-11T19:00:00,2,0.0,50000,50,1.5
2017-03-11T19:30:00,2,0.0,50000,60,1.5
2017-03-11T20:00:00,1,0.0,50000,90,2.6
2017-03-11T20:30:00,1,0.0,50000,90,2.6
2017-03-11T21:00:00,1,0.0,43061,100,2.1
2017-03-11T21:30:00,1,0.0,43061,100,3.1
2017-03-11T22:00:00,2,0.0,50000,100,3.6
2017-03-11T22:30:00,2,0.0,50000,100,2.6
2017-03-11T23:00:00,2,0.0,50000,120,2.1
2017-03-12T00:00:00,2,0.0,50000,0,0.0
2017-03-12T01:00:00,1,0.0,50000,90,2.6
2017-03-12T03:00:00,1,0.0,36934,100,1.5
2017-03-12T03:30:00,1,0.0,36934,0,0.0
2017-03-12T04:00:00,1,0.37,8313,90,2.1
2017-03-12T05:00:00,1,0.03,50000,110,2.1
2017-03-12T05:30:00,1,0.03,50000,110,2.1
2017-03-12T06:00:00,1,0.02,22126,90,1.5
2017-03-12T06:30:00,1,0.02,22126,80,2.1
2017-03-12T07:00:00,1,0.0,44205,80,2.6
2017-03-12T07:30:00,1,0.0,44205,90,3.6
2017-03-12T08:00:00,2,0.03,50000,110,3.6
2017-03-12T08:30:00,2,0.03,50000,110,2.6
2017-03-12T09:00:00,2,0.0,43953,80,2.1
2017-03-12T09:30:00,2,0.0,43953,80,2.6
2017-03-12T10:00:00,2,0.01,28808,110,3.1
2017-03-12T10:30:00,3,0.01,28808,90,1.5
2017-03-12T11:00:00,3,0.17,29844,0,1.5
2017-03-12T11:30:00,4,0.17,29844,0,0.0
2017-03-12T12:00:00,4,0.0,34852,0,0.5
2017-03-12T12:30:00,4,0.0,34852,0,1.5
2017-03-12T13:00:00,4,0.0,29566,0,0.0
2017-03-12T13:30:00,4,0.0,29566,0,0.5
2017-03-12T14:00:00,5,0.0,44592,0,1.0
2017-03-12T14:30:00,5,0.0,44592,90,1.5
2017-03-12T15:00:00,5,0.03,49979,90,2.1
2017-03-12T15:30:00,5,0.03,49979,100,2.1
2017-03-12T16:00:00,5,0.0,44515,90,2.6
2017-03-12T16:30:00,5,0.0,44515,0,1.5
2017-03-12T17:00:00,4,0.08,50000,110,1.5
2017-03-12T17:30:00,4,0.08,50000,120,1.5
2017-03-12T18:00:00,4,0.02,47529,120,2.1
2017-03-12T18:30:00,3,0.02,47529,120,2.1
2017-03-12T19:00:00,3,0.0,50000,120,3.1
2017-03-12T19:30:00,3,0.0,50000,120,3.6
2017-03-12T20:00:00,2,0.01,50000,130,4.1
2017-03-12T20:30:00,2,0.01,50000,120,4.6
2017-03-12T21:00:00,2,0.0,50000,130,4.1
2017-03-12T21:30:00,1,0.0,50000,120,4.1
2017-03-12T22:00:00,2,0.0,50000,120,5.1
2017-03-12T22:30:00,2,0.0,50000,120,3.6
2017-03-12T23:00:00,1,0.02,50000,120,2.6
2017-03-12T23:30:00,1,0.02,50000,90,3.1
2017-03-13T00:00:00,2,0.01,50000,90,3.1
2017-03-13T01:00:00,2,0.0,50000,40,2.6
2017-03-13T02:00:00,4,0.0,50000,80,2.6
2017-03-13T03:00:00,3,0.02,50000,120,2.1
2017-03-13T04:00:00,4,0.0,50000,0,1.0
2017-03-13T04:30:00,3,0.0,50000,230,1.5
2017-03-13T05:00:00,3,0.05,12315,250,3.6
2017-03-13T05:30:00,3,0.05,12315,260,2.6
2017-03-13T06:00:00,3,0.23,8023,0,1.0
2017-03-13T06:30:00,3,0.23,8023,0,1.5
2017-03-13T07:00:00,2,0.17,20940,120,2.1
2017-03-13T07:30:00,2,0.17,20940,120,2.1
2017-03-13T08:00:00,2,0.01,22883,0,1.5
2017-03-13T08:30:00,2,0.01,22883,100,2.1
2017-03-13T09:00:00,3,0.26,10034,0,1.0
2017-03-13T09:30:00,2,0.26,10034,100,3.1
2017-03-13T10:00:00,3,0.0,36609,0,1.5
2017-03-13T10:30:00,4,0.0,36609,0,1.0
2017-03-13T11:00:00,4,0.01,32977,130,2.1
2017-03-13T11:30:00,4,0.01,32977,100,3.6
2017-03-13T12:00:00,4,0.0,50000,90,3.6
2017-03-13T12:30:00,5,0.0,50000,110,3.1
2017-03-13T13:00:00,5,0.06,50000,90,2.6
2017-03-13T13:30:00,5,0.06,50000,0,1.5
2017-03-13T14:00:00,6,0.0,49118,0,1.5
2017-03-13T14:30:00,5,0.0,49118,240,2.6
2017-03-13T15:00:00,4,0.02,43214,0,1.0
2017-03-13T15:30:00,5,0.02,43214,0,0.0
2017-03-13T16:00:00,6,0.0,50000,0,1.5
2017-03-13T16:30:00,5,0.0,50000,0,0.0
